month,PfPR U5,Cases U5,Severe cases U5,Pop U5,PfPR_2to10,annualeir,year,x_Temporary_Larval_Habitat,Run_Number
4,0.0,0.0,0.0,338.7666666667,0.0004720798489344,0.0,2014,0.01,0
5,0.0,0.0,0.0,338.8666666667,0.0,0.0,2014,0.01,0
6,0.0,0.0,0.0,338.2333333333,0.0,0.0,2014,0.01,0
7,0.004871259568546,0.1088577434421,0.0,335.3,0.003712543092018,0.0,2014,0.01,0
8,0.005367793240557,0.0,0.0,335.3333333333,0.003831417624521,0.0,2014,0.01,0
9,0.00378448361717,0.0,0.0,334.7,0.002504448691755,0.0,2014,0.01,0
10,0.001596806387226,0.0,0.0,334.0,0.001518953903051,0.0,2014,0.01,0
11,0.0003986446083317,0.0,0.0,334.4666666667,0.0005346878759524,0.0,2014,0.01,0
12,0.000199461454074,0.0,0.0,334.2333333333,0.0001351077484294,0.0,2014,0.01,0
1,0.0,0.0,0.0,344.5333333333,0.0,0.0,2011,0.02263644856229647,0
2,0.0,0.0,0.0,345.5666666667,0.0,0.0,2011,0.02263644856229647,0
3,0.0,0.0,0.0,343.4,0.0,0.0,2011,0.02263644856229647,0
4,0.0,0.0,0.0,343.8333333333,0.0,0.0,2011,0.02263644856229647,0
5,0.0,0.0,0.0,338.8333333333,0.0,0.0,2011,0.02263644856229647,0
6,0.0,0.0,0.0,334.7333333333,0.0,0.0,2011,0.02263644856229647,0
7,0.007239091091896,0.1834908500314,0.0,331.5333333333,0.005277212614446,0.0,2011,0.02263644856229647,0
8,0.0041523192222,0.0,0.0,329.1333333333,0.004407256004088,0.0,2011,0.02263644856229647,0
9,0.00363049616781,0.0,0.0,330.5333333333,0.003303684879288,0.01811714791124,2011,0.02263644856229647,0
10,0.0001998600979314,0.0,0.0,333.5666666667,0.001849018107626,0.006047050666738,2011,0.02263644856229647,0
11,0.0004962286621675,0.0,0.0,335.8666666667,0.001787196017106,0.01810815379364,2011,0.02263644856229647,0
12,0.0,0.0,0.0,339.6666666667,6.389776357827e-05,0.0,2011,0.02263644856229647,0
1,0.0,0.0,0.0,342.1,0.0,0.00602907168814,2012,0.02263644856229647,0
2,0.0,0.0,0.0,338.9333333333,0.0008321597746767,0.01206412163279,2012,0.02263644856229647,0
3,0.0,0.0,0.0,332.8666666667,0.0,0.0,2012,0.02263644856229647,0
4,0.0,0.0,0.0,332.6,0.0,0.03609990992965,2012,0.02263644856229647,0
5,0.0,0.0,0.0,334.4,0.0,0.0,2012,0.02263644856229647,0
6,0.0,0.0,0.0,341.0333333333,0.0,0.0,2012,0.02263644856229647,0
7,0.004478193146417,0.1421339511871,0.0,342.4,0.001823747801733,0.0,2012,0.02263644856229647,0
8,0.002902757619739,0.0,0.0,344.5,0.0,0.0,2012,0.02263644856229647,0
9,0.002611471128736,0.0,0.0,344.6333333333,0.0,0.0,2012,0.02263644856229647,0
10,0.001857100967647,0.0,0.0,341.0333333333,0.0,0.0,2012,0.02263644856229647,0
11,0.0,0.0,0.0,339.2333333333,0.0,0.0,2012,0.02263644856229647,0
12,0.0,0.0,0.0,338.9666666667,0.0,0.0,2012,0.02263644856229647,0
1,0.0,0.0,0.0,339.1333333333,0.0,0.0,2013,0.02263644856229647,0
2,0.0,0.0,0.0,334.6,0.0,0.0,2013,0.02263644856229647,0
3,0.0,0.0,0.0,337.9,0.0,0.0,2013,0.02263644856229647,0
4,0.0,0.0,0.0,336.8,0.0,0.0,2013,0.02263644856229647,0
5,0.0,0.0,0.0,337.2666666667,0.0,0.0,2013,0.02263644856229647,0
6,0.0,0.0,0.0,338.5333333333,0.0,0.0,2013,0.02263644856229647,0
7,0.003447596532703,0.07190701365471,0.0,338.4,0.008639874329101,0.0,2013,0.02263644856229647,0
8,0.002571456829196,0.0,0.0,337.0333333333,0.008973603196437,0.0,2013,0.02263644856229647,0
9,0.001198083067093,0.0,0.0,333.8666666667,0.006701802329364,0.0,2013,0.02263644856229647,0
10,0.0002003405789843,0.0,0.0,332.7666666667,0.002612330198537,0.01216666666667,2013,0.02263644856229647,0
11,0.0005022097227802,0.0,0.0,331.8666666667,0.001109081419624,0.0,2013,0.02263644856229647,0
12,0.0,0.0,0.0,332.4333333333,0.0,0.0,2013,0.02263644856229647,0
1,0.0,0.0,0.0,333.0666666667,0.0,0.0,2014,0.02263644856229647,0
2,0.0,0.0,0.0,329.1333333333,0.0,0.0,2014,0.02263644856229647,0
3,0.0,0.0,0.0,330.5333333333,0.0,0.0,2014,0.02263644856229647,0
4,0.0,0.0,0.0,334.7666666667,0.0,0.0,2014,0.02263644856229647,0
5,0.0,0.0,0.0,333.0666666667,0.0,0.0,2014,0.02263644856229647,0
6,0.0,0.0,0.0,328.4666666667,0.0,0.0,2014,0.02263644856229647,0
7,0.0,0.0,0.0,323.5666666667,0.002444489712772,0.0,2014,0.02263644856229647,0
8,0.0,0.0,0.0,321.3333333333,0.0,0.0,2014,0.02263644856229647,0
9,0.0,0.0,0.0,322.7333333333,0.0,0.0,2014,0.02263644856229647,0
10,0.0,0.0,0.0,321.4666666667,0.0,0.0,2014,0.02263644856229647,0
11,0.0,0.0,0.0,320.7666666667,0.0,0.0,2014,0.02263644856229647,0
12,0.0,0.0,0.0,323.1333333333,0.0,0.0,2014,0.02263644856229647,0
1,0.02765519270374,0.2147690579295,0.0,339.9,0.05972454627365,2.144775197368,2011,0.04351659681642131,0
2,0.05616224648986,1.067667715251,0.0,341.8666666667,0.1028332260142,4.424927907311,2011,0.04351659681642131,0
3,0.08546841384706,1.249266639352,0.0,340.8666666667,0.1600691775557,7.574922507833,2011,0.04351659681642131,0
4,0.1428150765607,2.3287201114,0.0,339.6,0.2501437975331,11.67643502709,2011,0.04351659681642131,0
5,0.2210735586481,3.22912511602,0.03628230467439,335.3333333333,0.348339577116,9.96363601261,2011,0.04351659681642131,0
6,0.2199979981984,2.009308338165,0.0,333.0333333333,0.3871460388164,7.394253397395,2011,0.04351659681642131,0
7,0.2013700010074,1.28689436242,0.0,330.9,0.3511893374147,2.840808855558,2011,0.04351659681642131,0
8,0.1235075749975,0.4028293266892,0.03662084788084,332.2333333333,0.2367109634551,1.277536336624,2011,0.04351659681642131,0
9,0.0797181680926,0.330649215728,0.0,331.1666666667,0.173111281266,1.038482592991,2011,0.04351659681642131,0
10,0.031918067018,0.254051912576,0.0,335.2333333333,0.09125717932355,0.7874539689277,2011,0.04351659681642131,0
11,0.01781246872811,0.1826278306544,0.0,333.1,0.06965142308922,0.7885174031339,2011,0.04351659681642131,0
12,0.02755267423015,0.2218395397067,0.0,329.0666666667,0.06323907455013,0.4246939631043,2011,0.04351659681642131,0
1,0.01911021233569,0.1107179000974,0.0,329.6666666667,0.04119125894411,0.7432627626831,2012,0.04351659681642131,0
2,0.01324233472548,0.1859020069242,0.0,327.2333333333,0.04215622982569,0.5706247240221,2012,0.04351659681642131,0
3,0.01598381385938,0.2584724389017,0.03692463412881,329.5,0.03360522022838,0.9857475891649,2012,0.04351659681642131,0
4,0.02494740006011,0.4754032865167,0.0,332.7,0.05038759689922,1.381463445128,2012,0.04351659681642131,0
5,0.02642727456123,0.3313496075571,0.0,330.4666666667,0.07795275590551,1.057288921405,2012,0.04351659681642131,0
6,0.02733184312132,0.3337736204267,0.0,328.0666666667,0.07454844006568,0.7806729387939,2012,0.04351659681642131,0
7,0.03283855225702,0.2968686521053,0.0,327.8666666667,0.06696749722059,0.3959331979543,2012,0.04351659681642131,0
8,0.02401215805471,0.03698074817657,0.0,329.0,0.04454097510373,0.2638116025752,2012,0.04351659681642131,0
9,0.01965751342588,0.1109534874558,0.0,328.9666666667,0.02946474523932,0.1677896204358,2012,0.04351659681642131,0
10,0.009621227466073,0.03696576878428,0.0,329.1333333333,0.0151727655234,0.2514882508072,2012,0.04351659681642131,0
11,0.01252272268229,0.184306204319,0.0,330.0666666667,0.01698459978452,0.3293349968551,2012,0.04351659681642131,0
12,0.01209921355112,0.1840088702738,0.0,330.6,0.02007496347119,0.2814408203985,2012,0.04351659681642131,0
1,0.01025430680886,0.1122846566141,0.0,325.0666666667,0.02020266803489,0.4369220374072,2013,0.04351659681642131,0
2,0.01058750259498,0.1894332654774,0.0,321.1333333333,0.02297877880484,0.6709902817246,2013,0.04351659681642131,0
3,0.01524201853759,0.2255406752229,0.0,323.6666666667,0.03519465198584,0.815077353529,2013,0.04351659681642131,0
4,0.01742517425174,0.1122386232018,0.0,325.2,0.03914308384025,0.5926598396543,2013,0.04351659681642131,0
5,0.01781874039939,0.1868919655681,0.0,325.5,0.03730999539383,0.4254927231335,2013,0.04351659681642131,0
6,0.02491796554553,0.2994257509708,0.0,325.0666666667,0.02855645795127,0.2218603733496,2013,0.04351659681642131,0
7,0.0222380903805,0.1861675083637,0.0,326.7666666667,0.03062957157785,0.1260750285863,2013,0.04351659681642131,0
8,0.0156636438582,0.0,0.0,323.4666666667,0.02344519603336,0.06605791963955,2013,0.04351659681642131,0
9,0.008881544975731,0.0,0.0,322.7666666667,0.01372652042559,0.05414543113919,2013,0.04351659681642131,0
10,0.001750592112038,0.0,0.0,323.7,0.008191349934469,0.04803325427063,2013,0.04351659681642131,0
11,0.0006197066721752,0.0,0.0,322.7333333333,0.003435517970402,0.06598685432044,2013,0.04351659681642131,0
12,0.0,0.0,0.0,320.7333333333,0.003044946051499,0.04805101580686,2013,0.04351659681642131,0
1,0.0004124561765312,0.0,0.0,323.2666666667,0.002120047701073,0.0361207492626,2014,0.04351659681642131,0
2,0.0,0.0,0.0,325.8666666667,0.000925497454882,0.006032060816394,2014,0.04351659681642131,0
3,0.0,0.0,0.0,324.1,0.001126648551925,0.02417018905649,2014,0.04351659681642131,0
4,0.0,0.0,0.0,323.6666666667,0.0007365249414128,0.01809918047807,2014,0.04351659681642131,0
5,0.0,0.0,0.0,322.2666666667,0.0006709158000671,0.0,2014,0.04351659681642131,0
6,0.0,0.0,0.0,318.4333333333,0.0,0.0,2014,0.04351659681642131,0
7,0.005070888957881,0.113318849355,0.0,322.1,0.002252252252252,0.0,2014,0.04351659681642131,0
8,0.0055135797427,0.0,0.0,326.4666666667,0.003501585623679,0.0,2014,0.04351659681642131,0
9,0.004154002026342,0.0,0.0,329.0,0.002900079093066,0.0,2014,0.04351659681642131,0
10,0.001701701701702,0.0,0.0,333.0,0.001979414093428,0.0,2014,0.04351659681642131,0
11,0.0002001400980686,0.0,0.0,333.1,0.0001322751322751,0.0,2014,0.04351659681642131,0
12,0.0,0.0,0.0,335.1,0.0,0.0,2014,0.04351659681642131,0
1,0.05583555687321,0.6492736190557,0.0,337.3,0.09739839502977,3.153574789094,2011,0.060336239762905926,0
2,0.07991253354537,0.9432461634278,0.0,335.3666666667,0.1347424906747,5.433835279766,2011,0.060336239762905926,0
3,0.1113770066806,1.892511636019,0.0,334.3,0.224221725995,13.72568958675,2011,0.060336239762905926,0
4,0.2193375111907,3.884909946471,0.0,335.1,0.3746880336267,16.50175347338,2011,0.060336239762905926,0
5,0.2931306750888,4.250888325274,0.07204895466566,337.7333333333,0.4926369526801,16.13670848617,2011,0.060336239762905926,0
6,0.3221172766627,2.801062457263,0.0,338.8,0.5159671532847,9.881356209829,2011,0.060336239762905926,0
7,0.2944640753828,1.683843772858,0.0,339.6,0.449967595593,3.640623185375,2011,0.060336239762905926,0
8,0.1803359683794,0.4688735380769,0.0,337.3333333333,0.2996833193304,1.828328404727,2011,0.060336239762905926,0
9,0.1181164417299,0.2876563966274,0.0,338.3666666667,0.1971867505024,1.062077353136,2011,0.060336239762905926,0
10,0.06347009391992,0.3247651867568,0.0,337.1666666667,0.1144873554205,0.9351509317207,2011,0.060336239762905926,0
11,0.04257823996861,0.3222799859941,0.0,339.7666666667,0.08261517527376,1.364695104954,2011,0.060336239762905926,0
12,0.03771157082055,0.3974067233503,0.0,336.7666666667,0.07876003106394,1.009981481703,2011,0.060336239762905926,0
1,0.03232692894175,0.4823625013232,0.0,327.9,0.08358613567418,1.799903449251,2012,0.060336239762905926,0
2,0.02498967368856,0.2638372667134,0.0,322.8,0.07846573208723,1.194933757248,2012,0.060336239762905926,0
3,0.02367542761786,0.3806841745973,0.0,319.6,0.08288978320135,2.839700875965,2012,0.060336239762905926,0
4,0.04419600877651,0.572040528059,0.0,319.0333333333,0.1158293591167,3.235212799152,2012,0.060336239762905926,0
5,0.06940847404952,1.096550326794,0.0,321.7666666667,0.154416103862,3.600596243674,2012,0.060336239762905926,0
6,0.09164420485175,0.7189508937299,0.0,321.5333333333,0.1803267930967,2.645723961491,2012,0.060336239762905926,0
7,0.08251933251933,0.6313593648374,0.0,327.6,0.1668629760503,1.210662003478,2012,0.060336239762905926,0
8,0.05060791852853,0.2655097171664,0.0,320.7666666667,0.1242031937964,0.7113639391576,2012,0.060336239762905926,0
9,0.03089598352214,0.1503604501486,0.0,323.6666666667,0.08096684718003,0.5825434043705,2012,0.060336239762905926,0
10,0.01126241425207,0.0,0.0,325.5666666667,0.0491597194654,0.8881504074942,2012,0.060336239762905926,0
11,0.01673981831173,0.2607941292226,0.0,326.5666666667,0.05674511103745,0.7648530554985,2012,0.060336239762905926,0
12,0.02718006795017,0.263049531728,0.0,323.7666666667,0.0614406779661,0.7304762957113,2012,0.060336239762905926,0
1,0.02300166527893,0.1519567072392,0.0,320.2666666667,0.06013995246897,0.7245322665,2013,0.060336239762905926,0
2,0.01918689068658,0.1514208614826,0.0,321.4,0.04480931510434,1.478684336456,2013,0.060336239762905926,0
3,0.03600464576074,0.6166191697121,0.0,315.7,0.07078431372549,2.528685116275,2013,0.060336239762905926,0
4,0.03832020997375,0.344881888479,0.0,317.5,0.0790749475891,1.551784065806,2013,0.060336239762905926,0
5,0.05333752488735,0.7649586349726,0.0,318.1,0.09939281942978,1.827114262996,2013,0.060336239762905926,0
6,0.05726917540613,0.5629241466522,0.0,324.2,0.09350079744817,1.083693530268,2013,0.060336239762905926,0
7,0.04945742904841,0.3427587524056,0.0,319.4666666667,0.0715852442672,0.4040591655443,2013,0.060336239762905926,0
8,0.03066209333749,0.1138135381043,0.0,320.7,0.04080687830688,0.3188380959544,2013,0.060336239762905926,0
9,0.01682667492516,0.0,0.0,322.9,0.0287188988883,0.1227561550297,2013,0.060336239762905926,0
10,0.009108040201005,0.07642378658056,0.0,318.4,0.01821957264385,0.1720880284419,2013,0.060336239762905926,0
11,0.004244031830239,0.0,0.0,314.1666666667,0.01635245624704,0.09212834122285,2013,0.060336239762905926,0
12,0.004703870002138,0.03902073949575,0.0,311.8,0.01170183982684,0.1164722268971,2013,0.060336239762905926,0
1,0.0,0.0,0.0,308.0666666667,0.00568374044252,0.08599290010684,2014,0.060336239762905926,0
2,0.001398150139815,0.03925575315952,0.0,309.9333333333,0.007958454171444,0.0,2014,0.060336239762905926,0
3,0.0,0.0,0.0,313.7,0.003757632691404,0.01840645798693,2014,0.060336239762905926,0
4,0.0,0.0,0.0,317.3333333333,0.001526312296768,0.02448637325583,2014,0.060336239762905926,0
5,0.0,0.0,0.0,318.2333333333,0.002468806298792,0.0,2014,0.060336239762905926,0
6,0.0,0.0,0.0,320.2333333333,0.00214376632947,0.0,2014,0.060336239762905926,0
7,0.002597402597403,0.07584415376186,0.0,320.8333333333,0.002756487831115,0.0,2014,0.060336239762905926,0
8,0.0,0.0,0.0,322.5333333333,0.0006014836596939,0.0,2014,0.060336239762905926,0
9,0.0,0.0,0.0,325.9333333333,0.0003346496218459,0.0,2014,0.060336239762905926,0
10,0.0,0.0,0.0,328.7,6.758583400919e-05,0.0,2014,0.060336239762905926,0
11,0.0,0.0,0.0,329.7666666667,0.0,0.0,2014,0.060336239762905926,0
12,0.0,0.0,0.0,333.1,0.0,0.0,2014,0.060336239762905926,0
1,0.1046226322505,1.468740809709,0.0,339.6333333333,0.1707018673535,10.56500148718,2011,0.11599115523601088,0
2,0.1832137161085,3.347288712859,0.0,334.4,0.2994801819363,16.77120724732,2011,0.11599115523601088,0
3,0.2930543275371,4.661558121443,0.0,339.3,0.4590132090132,38.89804496668,2011,0.11599115523601088,0
4,0.4373837266229,6.683148581535,0.1072162874043,340.4333333333,0.6062355658199,46.84905622692,2011,0.11599115523601088,0
5,0.5532750662869,5.591672435403,0.0358440540731,339.4333333333,0.6900707863019,34.57817319247,2011,0.11599115523601088,0
6,0.5246433841613,3.267584826797,0.0718150511384,338.8333333333,0.6479675826263,18.85584124545,2011,0.11599115523601088,0
7,0.4484987074965,2.395108357072,0.0362895205617,335.2666666667,0.5583582184383,6.172635442616,2011,0.11599115523601088,0
8,0.3063779058216,0.8702563047409,0.0,335.5333333333,0.4060131537739,2.309078398087,2011,0.11599115523601088,0
9,0.1784525370725,0.4786643832922,0.0,330.4333333333,0.2631513182557,1.451578296376,2011,0.11599115523601088,0
10,0.0940378580828,0.5172588452697,0.0,329.3,0.1564587625648,1.917780170617,2011,0.11599115523601088,0
11,0.08028976758225,0.6610322892666,0.0,331.3,0.1198518332496,1.904812116296,2011,0.11599115523601088,0
12,0.06125944584383,0.4413098394871,0.0,330.8333333333,0.1030882445437,1.610448700746,2011,0.11599115523601088,0
1,0.05845682166582,0.4476238936186,0.0,326.1666666667,0.1146846960698,2.740085502717,2012,0.11599115523601088,0
2,0.05885965810216,0.7098986320198,0.0,325.6333333333,0.1367483577564,3.310905144977,2012,0.11599115523601088,0
3,0.07997957099081,0.7829417400062,0.0,326.3333333333,0.1694442684241,4.951877496479,2012,0.11599115523601088,0
4,0.1130291820797,1.537710685283,0.0,324.4,0.2078744144828,8.139099361177,2012,0.11599115523601088,0
5,0.1604733236454,2.538405757397,0.07577330619097,321.1333333333,0.2588004803135,8.753824467834,2012,0.11599115523601088,0
6,0.1913178294574,1.810852646828,0.0,322.5,0.2892340994461,4.924463126131,2012,0.11599115523601088,0
7,0.1756505576208,1.281495295465,0.0,322.8,0.2704298685631,2.265742756311,2012,0.11599115523601088,0
8,0.117727225076,0.4974315986037,0.0,317.9666666667,0.2002424861209,1.069234921985,2012,0.11599115523601088,0
9,0.06324152542373,0.2319915220141,0.0,314.6666666667,0.1213747285039,1.193578680927,2012,0.11599115523601088,0
10,0.05706493234029,0.3828805312514,0.0,317.7666666667,0.09549778059607,1.459823552655,2012,0.11599115523601088,0
11,0.05437033968517,0.5292046293616,0.0,321.8666666667,0.08935602692747,1.556264335201,2012,0.11599115523601088,0
12,0.06342320008264,0.527838036418,0.0,322.7,0.08400460299194,1.563650177362,2012,0.11599115523601088,0
1,0.05502515142183,0.5995277762413,0.0,324.7,0.0906432748538,2.125994525203,2013,0.11599115523601088,0
2,0.05303494788473,0.7459636032581,0.0,326.2,0.1072996881563,3.327095110119,2013,0.11599115523601088,0
3,0.06073774633653,0.9590702652931,0.0,329.8333333333,0.1346190567119,5.860002370709,2013,0.11599115523601088,0
4,0.09420731707317,1.149898316711,0.0,328.0,0.1810867760679,5.767338218548,2013,0.11599115523601088,0
5,0.1284241224872,1.44464122504,0.0,320.0333333333,0.2221867007673,4.071516547544,2013,0.11599115523601088,0
6,0.121935954939,0.8756649382412,0.0,319.5666666667,0.223461166613,3.060642623388,2013,0.11599115523601088,0
7,0.1002832266862,0.804049115628,0.0,317.7666666667,0.20129617628,1.410266440993,2013,0.11599115523601088,0
8,0.07189815297923,0.4189710877836,0.0380882807076,319.4333333333,0.1519044254609,0.7280943604095,2013,0.11599115523601088,0
9,0.05555555555556,0.1891583763063,0.0,321.6,0.1065663386713,0.7451829455615,2013,0.11599115523601088,0
10,0.03941757670307,0.2657306417823,0.0,320.5,0.07386547549686,0.5375370760016,2013,0.11599115523601088,0
11,0.02830582828494,0.1906204223633,0.0,319.1333333333,0.04414250422572,0.6072975647403,2013,0.11599115523601088,0
12,0.02114803625378,0.114074382931,0.0,319.9666666667,0.04061243025821,0.3295902363851,2013,0.11599115523601088,0
1,0.00944669365722,0.03789058327675,0.0,321.1,0.02338070600563,0.2825237779578,2014,0.11599115523601088,0
2,0.007123683667148,0.03768325597048,0.0,322.8666666667,0.01743800556955,0.1884052416832,2014,0.11599115523601088,0
3,0.006456241032999,0.03740520775318,0.0,325.2666666667,0.01047994125893,0.2943645329497,2014,0.11599115523601088,0
4,0.0002056978298879,0.0,0.0,324.1,0.006280483730875,0.1470569464779,2014,0.11599115523601088,0
5,0.0,0.0,0.0,322.4666666667,0.005179604466568,0.05885294608276,2014,0.11599115523601088,0
6,0.0,0.0,0.0,322.0666666667,0.002639236651553,0.05310378551067,2014,0.11599115523601088,0
7,0.002944760357433,0.07412672787905,0.0,328.2666666667,0.005627118644068,0.0,2014,0.11599115523601088,0
8,0.002057613168724,0.0,0.0,324.0,0.001413950983033,0.0,2014,0.11599115523601088,0
9,0.002199874292898,0.0,0.0,318.2,0.001416048550236,0.0,2014,0.11599115523601088,0
10,0.0006361323155216,0.0,0.0,314.4,0.0004068624126941,0.0,2014,0.11599115523601088,0
11,0.0004280363830926,0.0,0.0,311.5,0.0002719238613188,0.0,2014,0.11599115523601088,0
12,0.0,0.0,0.0,310.0666666667,0.0,0.0,2014,0.11599115523601088,0
1,0.2839211618257,5.073651649058,0.0,321.3333333333,0.482467758801,43.35569114813,2011,0.36404618287268703,0
2,0.4982882041706,7.308330703527,0.07573399692774,321.3,0.6886798976558,88.93575777068,2011,0.36404618287268703,0
3,0.6630705394191,7.72406668961,0.0,321.3333333333,0.7659691629956,170.5477394106,2011,0.36404618287268703,0
4,0.7217491853253,5.294859789312,0.1918427459896,317.1,0.7615729561918,148.2434218333,2011,0.36404618287268703,0
5,0.687847915135,4.178657848388,0.0,317.3666666667,0.7089593383873,83.66626655526,2011,0.36404618287268703,0
6,0.6122041031036,3.993687361479,0.03840084001422,316.8333333333,0.6264618365511,36.67885432655,2011,0.36404618287268703,0
7,0.4600062899675,2.219310209155,0.03826396912336,317.9666666667,0.5598290598291,12.17034810662,2011,0.36404618287268703,0
8,0.317960914073,1.509668081999,0.0,322.3666666667,0.4519257221458,5.461604331072,2011,0.36404618287268703,0
9,0.2051098620337,1.044455751777,0.0,326.1666666667,0.3349541539316,4.169901493367,2011,0.36404618287268703,0
10,0.1497132508301,0.697756305337,0.0,331.3,0.2572322670376,5.785097023627,2011,0.36404618287268703,0
11,0.1243080020131,1.432813268155,0.0,331.1666666667,0.2433377631671,7.272639816143,2011,0.36404618287268703,0
12,0.1564762670957,1.908688589931,0.03670554980636,331.4666666667,0.2821032050834,7.794525195455,2011,0.36404618287268703,0
1,0.1887247512813,1.833986490965,0.0,331.7,0.3072255544706,14.6875822966,2012,0.36404618287268703,0
2,0.2428996206295,3.480467509478,0.03742438182235,325.1,0.3977391668411,18.75073262305,2012,0.36404618287268703,0
3,0.2887157937891,3.628676984459,0.0,325.2333333333,0.4628314227442,29.98855581854,2012,0.36404618287268703,0
4,0.4207869798105,6.203646473587,0.07519571483135,323.6,0.5784382942672,48.51182197022,2012,0.36404618287268703,0
5,0.5182789073732,5.734750695527,0.0,324.6,0.642628547045,43.97193818787,2012,0.36404618287268703,0
6,0.5121877518131,4.044117815793,0.0367647074163,330.9333333333,0.6523317906728,22.90545483053,2012,0.36404618287268703,0
7,0.4606741573034,2.475453045219,0.03694706037641,329.3,0.5908897100625,9.848079175563,2012,0.36404618287268703,0
8,0.3525934984205,1.413431122899,0.03719555586576,327.1,0.4671652421652,4.337285630829,2012,0.36404618287268703,0
9,0.2367301458671,1.146170955151,0.0,329.0666666667,0.3358447650864,5.466715637829,2012,0.36404618287268703,0
10,0.1664304515084,1.293278019875,0.0,329.2666666667,0.2826643894108,7.566263311942,2012,0.36404618287268703,0
11,0.1739130434783,1.832513324916,0.0,331.9666666667,0.2891421291053,10.96514854265,2012,0.36404618287268703,0
12,0.2162755866201,2.478282496333,0.0,333.8333333333,0.351237606106,11.99957306201,2012,0.36404618287268703,0
1,0.2632883776279,3.112851910293,0.0,336.1333333333,0.402706185567,18.41910080672,2013,0.36404618287268703,0
2,0.3425770030702,4.663266509771,0.0,336.5666666667,0.4810999005258,31.6231736424,2013,0.36404618287268703,0
3,0.4531218831039,5.497207440436,0.03640534728765,334.2,0.5771312109073,43.05727806834,2013,0.36404618287268703,0
4,0.5252647503782,5.22743307054,0.0,330.5,0.6517059444249,37.17950438107,2013,0.36404618287268703,0
5,0.4989898989899,4.092424336821,0.0,330.0,0.6332655494005,20.45381201087,2013,0.36404618287268703,0
6,0.4083122149012,2.552965074778,0.0,328.8333333333,0.5404856882917,12.89533073718,2013,0.36404618287268703,0
7,0.3139227642276,2.18851615116,0.0,328.0,0.4306961804343,6.083674047259,2013,0.36404618287268703,0
8,0.2350577599196,1.209944754839,0.0,331.8333333333,0.3183092667882,3.374254726328,2013,0.36404618287268703,0
9,0.1507747318236,0.6888160184026,0.0,335.6,0.2372219510494,2.510262431884,2013,0.36404618287268703,0
10,0.1145465253239,0.8956615813076,0.0,339.6,0.1953086935338,3.180565686983,2013,0.36404618287268703,0
11,0.1089629188975,0.94090821594,0.0,336.2,0.1728265434691,3.568999397449,2013,0.36404618287268703,0
12,0.1287734429847,1.281215567142,0.0,332.3666666667,0.1997335950645,3.619395533246,2013,0.36404618287268703,0
1,0.1223195409242,0.8084164038301,0.0,331.1,0.1828274311411,3.030279269936,2014,0.36404618287268703,0
2,0.09710234278668,0.4125565253198,0.0,324.4,0.1538515751639,2.205907837383,2014,0.36404618287268703,0
3,0.08344479884762,0.4131083376706,0.0,323.9666666667,0.1383104673027,2.767042853126,2014,0.36404618287268703,0
4,0.0606462134339,0.4092345461249,0.0,327.0333333333,0.1261223637503,1.633457797556,2014,0.36404618287268703,0
5,0.05402681181333,0.4414877593517,0.0,330.7,0.0993645695133,1.188782423961,2014,0.36404618287268703,0
6,0.04670550421856,0.07332261651754,0.0,331.8666666667,0.081875,0.4777586050392,2014,0.36404618287268703,0
7,0.03017860808869,0.1123999133706,0.0,324.7333333333,0.05032547070764,0.1350644097312,2014,0.36404618287268703,0
8,0.01287958115183,0.0,0.0,318.3333333333,0.03387458006719,0.09201683377831,2014,0.36404618287268703,0
9,0.004764425622022,0.0,0.0,314.8333333333,0.01655745790178,0.01843745470164,2014,0.36404618287268703,0
10,0.001718766784832,0.0,0.0,310.3,0.007845934379458,0.08603316481683,2014,0.36404618287268703,0
11,0.002126754572522,0.03881327062845,0.0,313.4666666667,0.008554929778285,0.04918620665811,2014,0.36404618287268703,0
12,0.001394251394251,0.03914628922939,0.0,310.8,0.004780933352362,0.06759265210594,2014,0.36404618287268703,0
1,0.2183603338243,3.081983461976,0.03583701699972,339.5,0.2956509319432,20.98475960781,2011,0.22298287307681572,0
2,0.3258919673111,5.092684775591,0.03637631982565,334.4666666667,0.4716379859783,41.73831145542,2011,0.22298287307681572,0
3,0.4650099403579,6.857355583459,0.03628230467439,335.3333333333,0.6199788955329,93.08509283784,2011,0.22298287307681572,0
4,0.6110400472301,7.290662266314,0.1795729622245,338.7666666667,0.7095911617761,93.96528799038,2011,0.22298287307681572,0
5,0.6411973217802,5.319023355842,0.1437573879957,338.5333333333,0.7150582947043,58.80774384457,2011,0.22298287307681572,0
6,0.602270464051,3.16221864894,0.07269468158484,334.7333333333,0.6647435006256,27.0532447342,2011,0.22298287307681572,0
7,0.4964903608502,2.562036473304,0.03608502075076,337.1666666667,0.5508509755085,8.564034952617,2011,0.22298287307681572,0
8,0.3203040173724,1.260981094092,0.0,337.7,0.3936701832315,3.245816682107,2011,0.22298287307681572,0
9,0.1910056586916,0.3623548150063,0.0,335.7666666667,0.2713788300836,2.2242031978,2011,0.22298287307681572,0
10,0.1101996441985,0.5411148257554,0.0,337.2666666667,0.1857103333794,2.858970830049,2011,0.22298287307681572,0
11,0.09007678676905,1.006103530526,0.0,338.6,0.1537081752328,3.795785891394,2011,0.22298287307681572,0
