year,PfPR,Cases,Severe cases,Pop,agebin,pfpr2to10,x_Temporary_Larval_Habitat,Run_Number
2013,0.3687462512427,3.085977008566,0.02399204671383,333.4438356164,5,0.4883081155433,0.699847015269639,0
2011,0.4094992904537,1.013772193575,0.0005832981551066,1714.389041096,100,0.5712095172428,0.699847015269639,0
2012,0.4020730551047,0.9953958692495,0.0,1704.849315068,100,0.5569460714585,0.699847015269639,0
2013,0.3436831078188,0.7446032018634,0.0,1689.490410959,100,0.4883081155433,0.699847015269639,0
2011,0.640346102287,5.411910655675,0.05634317942895,337.2191780822,5,0.6851355085312,3.5860777173680556,0
2012,0.6319967955137,5.415421613492,0.07602643733844,341.9863013699,5,0.6830102622577,3.5860777173680556,0
2013,0.5847048660242,5.110293431208,0.05436482373625,367.8849315068,5,0.6616413864698,3.5860777173680556,0
2011,0.4437772184333,0.7357130703749,0.0,1633.789041096,100,0.6851355085312,3.5860777173680556,0
2012,0.4384506665905,0.7256534561748,0.0,1630.254794521,100,0.6830102622577,3.5860777173680556,0
2013,0.4235182145375,0.6670210906304,0.0,1620.638356164,100,0.6616413864698,3.5860777173680556,0
2011,0.694069148355,5.564097445691,0.06114392797463,376.1616438356,5,0.7148752608465,6.8939214448587744,0
2012,0.6817163444799,5.635870881379,0.06354168150574,361.9671232877,5,0.7089339131615,6.8939214448587744,0
2013,0.6602628998701,5.362384284614,0.04655352607369,343.6904109589,5,0.6951122978849,6.8939214448587744,0
2011,0.4523812388596,0.7509835915407,0.0,1593.909589041,100,0.7148752608465,6.8939214448587744,0
2012,0.4425882136167,0.6831287479145,0.0,1605.846575342,100,0.7089339131615,6.8939214448587744,0
2013,0.4405785197202,0.6879421953345,0.0,1607.693150685,100,0.6951122978849,6.8939214448587744,0
2011,0.7037377018312,5.824742194265,0.06013745628297,349.2,5,0.7173735288976,13.252962326417387,0
2012,0.6916964453639,5.797872955445,0.05434612045065,349.6109589041,5,0.7160229883791,13.252962326417387,0
2013,0.6680581862262,5.87639209698,0.07466474664398,361.6164383562,5,0.7010463543248,13.252962326417387,0
2011,0.456935367887,0.7222297156695,0.0,1733.520547945,100,0.7173735288976,13.252962326417387,0
2012,0.4486851144253,0.653430218983,0.0,1730.865753425,100,0.7160229883791,13.252962326417387,0
2013,0.4371342747292,0.5865699955029,0.0,1720.169863014,100,0.7010463543248,13.252962326417387,0
2011,0.5938458194577,4.864853319712,0.05100020952523,352.9397260274,5,0.6587058962623,1.8654046898944812,0
2012,0.577876273819,4.936356382677,0.04148198640905,361.602739726,5,0.6585426133651,1.8654046898944812,0
2013,0.51966873706,4.250776330009,0.03611770737916,359.9342465753,5,0.6064692932686,1.8654046898944812,0
2011,0.4278366709743,0.7619165949291,0.0,1691.78630137,100,0.6587058962623,1.8654046898944812,0
2012,0.4252058714723,0.7560408716672,0.0,1681.126027397,100,0.6585426133651,1.8654046898944812,0
2013,0.3943659668017,0.6847973958938,0.0,1674.947945205,100,0.6064692932686,1.8654046898944812,0
2011,0.7003709343641,6.059817849193,0.05700675304979,350.8356164384,5,0.7189946997623,25.477663450375516,0
2012,0.7028407031184,6.069679160602,0.03941350104287,355.2082191781,5,0.7172537707615,25.477663450375516,0
2013,0.7019744761022,5.735998895019,0.05184775404632,366.4575342466,5,0.7170097910657,25.477663450375516,0
2011,0.4750072191972,0.7051918868092,0.0,1717.263013699,100,0.7189946997623,25.477663450375516,0
2012,0.4619673111963,0.6539680249989,0.0,1712.621917808,100,0.7172537707615,25.477663450375516,0
2013,0.4547645389389,0.6753731638892,0.0,1708.684931507,100,0.7170097910657,25.477663450375516,0
